"Date & Time","°C","°C mean","°F","°F mean","H%","H% mean","inHg","inHg mean","kPa","kPa mean","Hg 1hr delta","Hg 3hr delta","Dew Point"
"2018-07-16 16:33:44","29.4100","29.3723","84.9400","84.8703","53.2000","53.0999","29.3900","29.3960","99.5390","99.5450","0.0000","0.0000","68.0920"
"2018-07-16 16:33:50","29.3900","29.3732","84.9000","84.8719","53.1100","53.1027","29.3900","29.3959","99.5397","99.5449","0.0000","0.0000","68.0196"
"2018-07-16 16:33:56","29.4100","29.3739","84.9400","84.8731","53.0500","53.1045","29.3900","29.3958","99.5407","99.5447","0.0000","0.0000","68.0380"
"2018-07-16 16:34:02","29.4200","29.3747","84.9600","84.8746","53.0600","53.1061","29.3900","29.3957","99.5414","99.5446","0.0000","0.0000","68.0616"
"2018-07-16 16:34:08","29.4300","29.3755","84.9700","84.8761","52.9800","53.1081","29.3900","29.3956","99.5390","99.5445","0.0000","0.0000","68.0428"
"2018-07-16 16:34:14","29.4400","29.3764","84.9900","84.8777","52.9400","53.1094","29.3900","29.3955","99.5424","99.5443","0.0000","0.0000","68.0484"
"2018-07-16 16:34:20","29.4500","29.3773","85.0100","84.8793","52.8600","53.1099","29.3900","29.3954","99.5422","99.5442","0.0000","0.0000","68.0396"
"2018-07-16 16:34:26","29.4600","29.3784","85.0300","84.8813","52.8900","53.1078","29.3900","29.3953","99.5378","99.5441","0.0000","0.0000","68.0704"
"2018-07-16 16:34:32","29.4500","29.3794","85.0100","84.8831","53.0300","53.1062","29.3900","29.3952","99.5415","99.5440","0.0000","0.0000","68.1008"
"2018-07-16 16:34:38","29.4500","29.3803","85.0100","84.8847","52.9800","53.1041","29.3900","29.3951","99.5402","99.5439","0.0000","0.0000","68.0828"
"2018-07-16 16:34:44","29.4600","29.3812","85.0300","84.8863","52.9500","53.1034","29.3900","29.3950","99.5383","99.5438","0.0000","0.0000","68.0920"
"2018-07-16 16:34:50","29.4800","29.3821","85.0600","84.8879","53.2300","53.1015","29.3900","29.3949","99.5395","99.5437","0.0000","0.0000","68.2228"
"2018-07-16 16:34:56","29.4700","29.3833","85.0500","84.8900","53.1100","53.1008","29.3900","29.3948","99.5389","99.5435","0.0000","0.0000","68.1696"
"2018-07-16 16:35:02","29.4600","29.3843","85.0300","84.8918","53.1200","53.0978","29.3900","29.3947","99.5378","99.5434","0.0000","0.0000","68.1532"
"2018-07-16 16:35:08","29.4600","29.3854","85.0300","84.8938","53.0400","53.0966","29.3900","29.3946","99.5392","99.5433","0.0000","0.0000","68.1244"
"2018-07-16 16:35:14","29.4700","29.3865","85.0500","84.8958","53.0100","53.0960","29.3900","29.3945","99.5414","99.5432","0.0000","0.0000","68.1336"
"2018-07-16 16:35:20","29.4800","29.3877","85.0600","84.8980","52.9500","53.0952","29.3900","29.3944","99.5379","99.5431","0.0000","0.0000","68.1220"
"2018-07-16 16:35:26","29.4800","29.3891","85.0600","84.9005","52.9600","53.0934","29.3900","29.3943","99.5394","99.5430","0.0000","0.0000","68.1256"
"2018-07-16 16:35:32","29.4500","29.3905","85.0100","84.9030","52.9600","53.0921","29.3900","29.3942","99.5416","99.5429","0.0000","0.0000","68.0756"
"2018-07-16 16:35:38","29.4500","29.3914","85.0100","84.9046","52.9600","53.0911","29.3900","29.3941","99.5357","99.5428","0.0000","0.0000","68.0756"
"2018-07-16 16:35:44","29.4600","29.3923","85.0300","84.9062","52.9700","53.0900","29.3900","29.3940","99.5380","99.5427","0.0000","0.0000","68.0992"
"2018-07-16 16:35:50","29.4600","29.3932","85.0300","84.9078","53.0900","53.0901","29.3900","29.3939","99.5413","99.5426","0.0000","0.0000","68.1424"
"2018-07-16 16:35:56","29.4500","29.3941","85.0100","84.9094","53.0000","53.0913","29.3900","29.3938","99.5379","99.5425","0.0000","0.0000","68.0900"
"2018-07-16 16:36:02","29.4500","29.3951","85.0100","84.9112","52.9300","53.0910","29.3900","29.3937","99.5379","99.5424","0.0000","0.0000","68.0648"
"2018-07-16 16:36:08","29.4500","29.3961","85.0100","84.9130","52.8700","53.0899","29.3900","29.3936","99.5416","99.5422","0.0000","0.0000","68.0432"
"2018-07-16 16:36:14","29.4600","29.3970","85.0300","84.9146","52.8300","53.0886","29.3900","29.3935","99.5404","99.5422","0.0000","0.0000","68.0488"
"2018-07-16 16:36:20","29.4500","29.3980","85.0100","84.9164","52.7900","53.0867","29.3900","29.3934","99.5369","99.5421","0.0000","0.0000","68.0144"
"2018-07-16 16:36:26","29.4500","29.3991","85.0100","84.9184","52.8700","53.0838","29.3900","29.3933","99.5410","99.5420","0.0000","0.0000","68.0432"
"2018-07-16 16:36:32","29.4300","29.4003","84.9700","84.9206","53.0100","53.0828","29.3900","29.3932","99.5341","99.5419","0.0000","0.0000","68.0536"
"2018-07-16 16:36:38","29.4400","29.4011","84.9900","84.9220","52.9600","53.0831","29.3900","29.3931","99.5399","99.5418","0.0000","0.0000","68.0556"
"2018-07-16 16:36:44","29.4300","29.4021","84.9700","84.9238","52.9900","53.0802","29.3900","29.3930","99.5414","99.5417","0.0000","0.0000","68.0464"
"2018-07-16 16:36:50","29.4400","29.4030","84.9900","84.9254","52.9900","53.0784","29.3900","29.3929","99.5392","99.5416","0.0000","0.0000","68.0664"
"2018-07-16 16:36:56","29.4600","29.4039","85.0300","84.9270","52.9900","53.0780","29.3900","29.3928","99.5404","99.5415","0.0000","0.0000","68.1064"
"2018-07-16 16:37:02","29.4500","29.4050","85.0100","84.9290","53.1700","53.0765","29.3900","29.3927","99.5393","99.5414","0.0000","0.0000","68.1512"
"2018-07-16 16:37:08","29.4300","29.4059","84.9700","84.9306","52.9900","53.0764","29.3900","29.3926","99.5361","99.5413","0.0000","0.0000","68.0464"
"2018-07-16 16:37:14","29.4400","29.4065","84.9900","84.9316","53.0700","53.0751","29.3900","29.3925","99.5397","99.5411","0.0000","0.0000","68.0952"
"2018-07-16 16:37:20","29.4300","29.4071","84.9700","84.9327","53.0800","53.0752","29.3900","29.3924","99.5385","99.5410","0.0000","0.0000","68.0788"
"2018-07-16 16:37:26","29.4300","29.4076","84.9700","84.9336","53.0500","53.0750","29.3900","29.3923","99.5404","99.5409","0.0000","0.0000","68.0680"
"2018-07-16 16:37:32","29.4400","29.4080","84.9900","84.9343","53.0200","53.0747","29.3900","29.3922","99.5393","99.5408","0.0000","0.0000","68.0772"
"2018-07-16 16:37:38","29.4000","29.4087","84.9200","84.9355","53.0900","53.0732","29.3900","29.3921","99.5354","99.5408","0.0000","0.0000","68.0324"
"2018-07-16 16:37:44","29.4100","29.4090","84.9400","84.9360","53.0400","53.0734","29.3900","29.3920","99.5364","99.5407","0.0000","0.0000","68.0344"
"2018-07-16 16:37:50","29.4300","29.4094","84.9700","84.9367","53.0800","53.0726","29.3900","29.3919","99.5387","99.5406","0.0000","0.0000","68.0788"
"2018-07-16 16:37:56","29.4200","29.4102","84.9600","84.9381","52.9500","53.0717","29.3900","29.3918","99.5371","99.5405","0.0000","0.0000","68.0220"
"2018-07-16 16:38:02","29.4400","29.4108","84.9900","84.9392","52.8600","53.0693","29.3900","29.3917","99.5347","99.5404","0.0000","0.0000","68.0196"
"2018-07-16 16:38:08","29.4300","29.4117","84.9700","84.9408","52.8200","53.0673","29.3900","29.3916","99.5364","99.5403","0.0000","0.0000","67.9852"
"2018-07-16 16:38:14","29.4400","29.4125","84.9900","84.9422","52.7800","53.0635","29.3900","29.3916","99.5356","99.5402","0.0000","0.0000","67.9908"
"2018-07-16 16:38:20","29.4300","29.4134","84.9700","84.9438","52.8100","53.0587","29.3900","29.3915","99.5390","99.5401","0.0000","0.0000","67.9816"
"2018-07-16 16:38:26","29.4300","29.4143","84.9700","84.9454","52.8500","53.0547","29.3900","29.3914","99.5373","99.5401","0.0000","0.0000","67.9960"
"2018-07-16 16:38:32","29.4200","29.4149","84.9600","84.9464","52.8700","53.0483","29.3900","29.3913","99.5364","99.5400","0.0000","0.0000","67.9932"
"2018-07-16 16:38:38","29.4200","29.4154","84.9600","84.9473","52.8000","53.0445","29.3900","29.3912","99.5391","99.5399","0.0000","0.0000","67.9680"
"2018-07-16 16:38:44","29.4400","29.4160","84.9900","84.9484","52.7700","53.0399","29.3900","29.3911","99.5396","99.5399","0.0000","0.0000","67.9872"
"2018-07-16 16:38:50","29.4400","29.4169","84.9900","84.9500","52.7700","53.0352","29.3900","29.3911","99.5363","99.5399","0.0000","0.0000","67.9872"
"2018-07-16 16:38:56","29.4500","29.4179","85.0100","84.9518","52.8200","53.0307","29.3900","29.3911","99.5394","99.5398","0.0000","0.0000","68.0252"
"2018-07-16 16:39:02","29.4500","29.4190","85.0100","84.9538","52.7900","53.0258","29.3900","29.3911","99.5377","99.5398","0.0000","0.0000","68.0144"
"2018-07-16 16:39:08","29.4500","29.4199","85.0100","84.9554","52.8600","53.0208","29.3900","29.3910","99.5409","99.5398","0.0000","0.0000","68.0396"
"2018-07-16 16:39:14","29.4400","29.4207","84.9900","84.9568","52.9200","53.0164","29.3900","29.3909","99.5397","99.5397","0.0000","0.0000","68.0412"
"2018-07-16 16:39:20","29.4500","29.4216","85.0100","84.9584","52.8700","53.0140","29.3900","29.3908","99.5372","99.5397","0.0000","0.0000","68.0432"
"2018-07-16 16:39:26","29.4700","29.4224","85.0500","84.9598","52.9200","53.0107","29.3900","29.3908","99.5373","99.5396","0.0000","0.0000","68.1012"
"2018-07-16 16:39:32","29.4800","29.4233","85.0600","84.9615","52.8300","53.0086","29.3900","29.3908","99.5366","99.5396","0.0000","0.0000","68.0788"
"2018-07-16 16:39:38","29.4900","29.4244","85.0800","84.9634","52.8200","53.0067","29.3900","29.3908","99.5401","99.5396","0.0000","0.0000","68.0952"
"2018-07-16 16:39:44","29.4900","29.4256","85.0800","84.9655","52.7900","53.0030","29.3900","29.3908","99.5379","99.5396","0.0000","0.0000","68.0844"
"2018-07-16 16:39:50","29.4900","29.4267","85.0800","84.9675","52.7400","52.9975","29.3900","29.3908","99.5378","99.5396","0.0000","0.0000","68.0664"
"2018-07-16 16:39:56","29.5000","29.4277","85.1000","84.9693","52.8000","52.9925","29.3900","29.3907","99.5380","99.5395","0.0000","0.0000","68.1080"
"2018-07-16 16:40:02","29.4900","29.4288","85.0800","84.9713","52.9000","52.9884","29.3900","29.3906","99.5370","99.5394","0.0000","0.0000","68.1240"
"2018-07-16 16:40:08","29.5000","29.4298","85.1000","84.9731","52.8900","52.9850","29.3900","29.3905","99.5365","99.5394","0.0000","0.0000","68.1404"
"2018-07-16 16:40:14","29.4700","29.4309","85.0500","84.9751","52.8800","52.9816","29.3900","29.3905","99.5417","99.5393","0.0000","0.0000","68.0868"
"2018-07-16 16:40:20","29.4600","29.4318","85.0300","84.9768","52.8300","52.9793","29.4000","29.3905","99.5441","99.5393","0.0000","0.0000","68.0488"
"2018-07-16 16:40:26","29.4700","29.4324","85.0500","84.9779","52.8300","52.9772","29.3900","29.3905","99.5419","99.5393","0.0000","0.0000","68.0688"
"2018-07-16 16:40:32","29.4800","29.4330","85.0600","84.9790","52.9600","52.9750","29.3900","29.3905","99.5401","99.5393","0.0000","0.0000","68.1256"
"2018-07-16 16:40:38","29.4900","29.4336","85.0800","84.9800","53.1300","52.9746","29.3900","29.3905","99.5408","99.5393","0.0000","0.0000","68.2068"
"2018-07-16 16:40:44","29.4900","29.4343","85.0800","84.9812","52.9400","52.9774","29.3900","29.3904","99.5412","99.5393","0.0000","0.0000","68.1384"
"2018-07-16 16:40:50","29.4800","29.4349","85.0600","84.9823","52.9900","52.9782","29.3900","29.3903","99.5406","99.5393","0.0000","0.0000","68.1364"
"2018-07-16 16:40:56","29.4700","29.4356","85.0500","84.9835","52.9100","52.9782","29.3900","29.3903","99.5346","99.5393","0.0000","0.0000","68.0976"
"2018-07-16 16:41:03","29.4800","29.4362","85.0600","84.9846","52.9400","52.9773","29.3900","29.3903","99.5378","99.5392","0.0000","0.0000","68.1184"
"2018-07-16 16:41:09","29.4900","29.4371","85.0800","84.9862","52.8800","52.9756","29.3900","29.3903","99.5360","99.5392","0.0000","0.0000","68.1168"
"2018-07-16 16:41:15","29.4900","29.4382","85.0800","84.9882","52.9000","52.9744","29.3900","29.3903","99.5382","99.5391","0.0000","0.0000","68.1240"
"2018-07-16 16:41:21","29.5000","29.4392","85.1000","84.9900","52.9900","52.9721","29.3900","29.3903","99.5361","99.5391","0.0000","0.0000","68.1764"
"2018-07-16 16:41:27","29.5100","29.4404","85.1200","84.9922","53.1800","52.9705","29.3900","29.3903","99.5412","99.5390","0.0000","0.0000","68.2648"
"2018-07-16 16:41:33","29.4900","29.4418","85.0800","84.9947","52.9200","52.9717","29.4000","29.3903","99.5435","99.5390","0.0000","0.0000","68.1312"
"2018-07-16 16:41:39","29.4800","29.4429","85.0600","84.9967","52.8400","52.9705","29.3900","29.3904","99.5405","99.5390","0.0000","0.0000","68.0824"
"2018-07-16 16:41:45","29.4700","29.4438","85.0500","84.9983","52.8300","52.9689","29.3900","29.3904","99.5402","99.5391","0.0000","0.0000","68.0688"
"2018-07-16 16:41:51","29.4600","29.4447","85.0300","85.0000","52.7400","52.9657","29.3900","29.3904","99.5392","99.5391","0.0000","0.0000","68.0164"
"2018-07-16 16:41:57","29.4500","29.4455","85.0100","85.0015","52.7100","52.9624","29.4000","29.3904","99.5431","99.5391","0.0000","0.0000","67.9856"
"2018-07-16 16:42:03","29.4700","29.4462","85.0500","85.0028","52.7700","52.9587","29.3900","29.3905","99.5377","99.5391","0.0000","0.0000","68.0472"
"2018-07-16 16:42:09","29.4500","29.4471","85.0100","85.0045","52.7800","52.9549","29.3900","29.3905","99.5395","99.5391","0.0000","0.0000","68.0108"
"2018-07-16 16:42:15","29.4700","29.4477","85.0500","85.0056","52.8000","52.9517","29.3900","29.3905","99.5366","99.5391","0.0000","0.0000","68.0580"
"2018-07-16 16:42:21","29.4700","29.4485","85.0500","85.0071","52.7900","52.9477","29.3900","29.3905","99.5363","99.5390","0.0000","0.0000","68.0544"
"2018-07-16 16:42:27","29.4800","29.4493","85.0600","85.0086","52.7800","52.9445","29.3900","29.3905","99.5381","99.5390","0.0000","0.0000","68.0608"
"2018-07-16 16:42:33","29.4700","29.4501","85.0500","85.0100","52.7500","52.9415","29.3900","29.3904","99.5374","99.5389","0.0000","0.0000","68.0400"
"2018-07-16 16:42:39","29.4700","29.4507","85.0500","85.0111","52.8300","52.9385","29.3900","29.3904","99.5342","99.5389","0.0000","0.0000","68.0688"
"2018-07-16 16:42:45","29.4600","29.4514","85.0300","85.0124","52.8900","52.9365","29.3900","29.3903","99.5372","99.5388","0.0000","0.0000","68.0704"
"2018-07-16 16:42:51","29.4400","29.4518","84.9900","85.0131","52.9200","52.9347","29.3900","29.3903","99.5391","99.5388","0.0000","0.0000","68.0412"
"2018-07-16 16:42:57","29.4500","29.4521","85.0100","85.0136","52.8800","52.9325","29.3900","29.3903","99.5398","99.5388","0.0000","0.0000","68.0468"
"2018-07-16 16:43:03","29.4500","29.4526","85.0100","85.0145","52.8900","52.9320","29.3900","29.3903","99.5377","99.5388","0.0000","0.0000","68.0504"
"2018-07-16 16:43:09","29.4500","29.4530","85.0100","85.0152","52.9100","52.9315","29.3900","29.3903","99.5393","99.5388","0.0000","0.0000","68.0576"
"2018-07-16 16:43:15","29.4300","29.4533","84.9700","85.0157","52.8500","52.9310","29.3900","29.3903","99.5401","99.5388","0.0000","0.0000","67.9960"
"2018-07-16 16:43:21","29.4500","29.4533","85.0100","85.0157","52.9600","52.9304","29.3900","29.3903","99.5407","99.5388","0.0000","0.0000","68.0756"
"2018-07-16 16:43:27","29.4500","29.4539","85.0100","85.0168","53.0000","52.9296","29.3900","29.3903","99.5398","99.5388","0.0000","0.0000","68.0900"
"2018-07-16 16:43:33","29.4500","29.4544","85.0100","85.0177","52.9600","52.9293","29.3900","29.3903","99.5377","99.5388","0.0000","0.0000","68.0756"
"2018-07-16 16:43:39","29.4500","29.4548","85.0100","85.0184","52.8900","52.9288","29.3900","29.3903","99.5371","99.5389","0.0000","0.0000","68.0504"
"2018-07-16 16:43:45","29.4600","29.4551","85.0300","85.0189","52.8100","52.9255","29.3900","29.3903","99.5378","99.5388","0.0000","0.0000","68.0416"
"2018-07-16 16:43:51","29.4700","29.4556","85.0500","85.0198","52.8100","52.9216","29.3900","29.3903","99.5411","99.5388","0.0000","0.0000","68.0616"
"2018-07-16 16:43:57","29.4700","29.4564","85.0500","85.0213","52.7100","52.9186","29.3900","29.3903","99.5362","99.5388","0.0000","0.0000","68.0256"
"2018-07-16 16:44:03","29.4700","29.4570","85.0500","85.0224","52.7100","52.9152","29.3900","29.3903","99.5387","99.5388","0.0000","0.0000","68.0256"
"2018-07-16 16:44:09","29.4700","29.4575","85.0500","85.0233","52.7000","52.9117","29.3900","29.3903","99.5380","99.5388","0.0000","0.0000","68.0220"
"2018-07-16 16:44:15","29.4600","29.4579","85.0300","85.0241","52.6500","52.9089","29.3900","29.3903","99.5388","99.5388","0.0000","0.0000","67.9840"
"2018-07-16 16:44:21","29.4700","29.4581","85.0500","85.0245","52.6900","52.9060","29.3900","29.3903","99.5392","99.5387","0.0000","0.0000","68.0184"
"2018-07-16 16:44:27","29.4500","29.4583","85.0100","85.0249","52.8800","52.9043","29.3900","29.3903","99.5404","99.5387","0.0000","0.0000","68.0468"
"2018-07-16 16:44:33","29.4600","29.4582","85.0300","85.0247","52.9100","52.9042","29.4000","29.3903","99.5432","99.5387","0.0000","0.0000","68.0776"
"2018-07-16 16:44:39","29.4500","29.4583","85.0100","85.0249","52.8800","52.9030","29.3900","29.3904","99.5397","99.5387","0.0000","0.0000","68.0468"
"2018-07-16 16:44:45","29.4300","29.4583","84.9700","85.0249","52.9800","52.9020","29.3900","29.3904","99.5416","99.5387","0.0000","0.0000","68.0428"
"2018-07-16 16:44:51","29.4500","29.4580","85.0100","85.0243","52.9600","52.9023","29.3900","29.3904","99.5387","99.5388","0.0000","0.0000","68.0756"
"2018-07-16 16:44:58","29.4500","29.4577","85.0100","85.0238","52.9300","52.8996","29.3900","29.3904","99.5393","99.5388","0.0000","0.0000","68.0648"
"2018-07-16 16:45:04","29.4600","29.4575","85.0300","85.0234","52.9900","52.8978","29.3900","29.3904","99.5411","99.5388","0.0000","0.0000","68.1064"
"2018-07-16 16:45:10","29.4600","29.4575","85.0300","85.0234","52.9400","52.8965","29.3900","29.3904","99.5413","99.5388","0.0000","0.0000","68.0884"
"2018-07-16 16:45:16","29.4700","29.4575","85.0500","85.0234","52.7800","52.8955","29.3900","29.3904","99.5410","99.5388","0.0000","0.0000","68.0508"
"2018-07-16 16:45:22","29.4800","29.4575","85.0600","85.0234","52.8600","52.8932","29.3900","29.3904","99.5385","99.5388","0.0000","0.0000","68.0896"
"2018-07-16 16:45:28","29.4800","29.4575","85.0600","85.0234","52.8200","52.8923","29.3900","29.3904","99.5362","99.5388","0.0000","0.0000","68.0752"
"2018-07-16 16:45:34","29.4800","29.4575","85.0600","85.0234","52.8600","52.8909","29.3900","29.3904","99.5413","99.5388","0.0000","0.0000","68.0896"
"2018-07-16 16:45:40","29.4600","29.4578","85.0300","85.0239","52.8200","52.8899","29.3900","29.3904","99.5401","99.5388","0.0000","0.0000","68.0452"
"2018-07-16 16:45:46","29.4500","29.4579","85.0100","85.0241","52.8200","52.8885","29.3900","29.3904","99.5377","99.5388","0.0000","0.0000","68.0252"
"2018-07-16 16:45:52","29.4700","29.4578","85.0500","85.0239","52.7000","52.8870","29.3900","29.3904","99.5359","99.5388","0.0000","0.0000","68.0220"
"2018-07-16 16:45:58","29.4700","29.4579","85.0500","85.0241","52.7000","52.8831","29.3900","29.3904","99.5391","99.5388","0.0000","0.0000","68.0220"
"2018-07-16 16:46:04","29.4700","29.4581","85.0500","85.0245","52.7700","52.8801","29.3900","29.3904","99.5402","99.5388","0.0000","0.0000","68.0472"
"2018-07-16 16:46:10","29.4900","29.4583","85.0800","85.0249","52.7500","52.8785","29.3900","29.3904","99.5412","99.5388","0.0000","0.0000","68.0700"
"2018-07-16 16:46:16","29.4900","29.4587","85.0800","85.0256","52.6900","52.8773","29.3900","29.3904","99.5393","99.5388","0.0000","0.0000","68.0484"
